548385,9,3,52,caught,2
548385,12,4,334,caught,2
548385,14,2,183,caught,2
548385,17,3,20,caught,1
548385,18,1,109,caught,1
548386,11,2,185,caught,1
548386,15,4,214,caught,2
548386,17,2,63,caught,2
548386,18,1,31,caught,2
548386,19,5,9,caught,2
548386,20,7,21,caught,1
598003,2,4,214,caught,2
598003,6,5,187,caught,1
598003,8,2,9,caught,2
598003,9,5,338,caught,1
598003,12,6,183,caught,1
598003,15,2,87,caught,2
598003,16,2,29,caught,1
598003,19,6,64,caught,1
598003,20,5,73,caught,1
598004,7,1,260,caught,1
598004,12,4,258,caught,1
598004,20,2,88,caught,2
598005,7,6,46,caught,2
598005,9,3,307,caught,2
598005,12,2,96,caught,2
598005,15,2,10,caught,1
598005,16,5,48,caught,2
598005,18,5,280,caught,1
598005,19,5,340,caught,1
598005,19,5,106,caught,2
598006,3,6,341,caught,1
598006,11,8,64,caught,2
598006,18,6,338,caught,2
598006,19,5,6,caught,1
598006,19,6,104,caught,1
598006,20,3,309,caught,1
598007,4,2,3,caught,1
598007,5,3,21,caught,2
598007,7,1,57,caught,1
598007,11,2,71,caught,2
598007,11,4,208,caught,1
598007,12,6,147,caught,1
598007,17,5,201,caught,2
598007,20,1,20,caught,2
598008,3,2,53,caught,2
598008,5,6,178,caught,1
598008,10,6,191,caught,1
598008,14,3,52,caught,1
598009,2,1,162,caught,1
598009,2,1,17,caught,2
598009,4,3,10,caught,2
598009,14,4,26,caught,2
598009,16,5,280,caught,2
598009,17,6,260,caught,1
598009,18,7,239,caught,1
598009,20,1,163,caught,1
598009,20,1,325,caught,2
598009,20,3,81,caught,1
598010,3,3,32,caught,1
598010,3,4,9,caught,2
598010,7,5,40,caught,2
598010,8,3,31,caught,2
598010,11,6,63,caught,2
598010,15,1,89,caught,2
598010,16,2,85,caught,1
598010,16,3,66,caught,2
598010,19,6,347,caught,2
598011,1,1,262,caught,2
598011,1,6,3,caught,1
598011,3,5,64,caught,2
598011,11,4,187,caught,2
598011,15,1,29,caught,2
598011,15,4,88,caught,1
598011,17,3,293,caught,2
598011,18,3,221,caught,1
598011,20,1,73,caught,2
598012,3,3,53,caught,1
598012,3,5,236,caught,1
598012,7,6,345,caught,1
598012,15,1,4,caught,1
598012,16,1,329,caught,1
598012,17,4,321,caught,1
598012,18,2,209,caught,1
598012,18,5,67,caught,1
598012,19,2,188,caught,1
598013,1,7,214,caught,1
598013,3,4,260,caught,2
598013,9,1,9,caught,1
598013,10,1,8,caught,2
598013,13,5,31,caught,1
598013,18,2,216,caught,1
598013,18,7,87,caught,1
598014,5,5,46,caught,2
598014,12,2,85,caught,1
598014,12,6,52,caught,2
598014,13,3,255,caught,1
598014,15,2,6,caught,1
598014,16,5,277,caught,1
598015,1,4,187,caught,1
598015,5,3,64,caught,1
598015,5,4,41,caught,1
598015,9,6,192,caught,1
598015,11,6,26,caught,2
598015,14,3,338,caught,1
598015,15,2,340,caught,2
598015,18,3,29,caught,1
598015,18,4,280,caught,2
598015,18,5,190,caught,1
598016,6,2,178,caught,2
598016,8,1,3,caught,1
598016,9,2,133,caught,1
598016,10,4,27,caught,2
598016,13,2,191,caught,2
598016,16,3,48,caught,2
598016,17,4,253,caught,2
598017,2,5,162,caught,1
598017,3,1,185,caught,2
598017,4,6,19,caught,2
598017,11,3,21,caught,2
598017,13,2,23,caught,2
598017,17,4,8,caught,1
598017,17,6,258,caught,1
598017,18,7,349,caught,1
598017,19,1,20,caught,2
598017,20,6,110,caught,1
598018,8,4,214,caught,1
598018,11,3,10,caught,2
598018,12,1,26,caught,2
598018,16,3,112,caught,2
598018,20,3,340,caught,2
598019,2,3,53,caught,1
598019,2,7,236,caught,1
598019,5,4,32,caught,2
598019,8,1,6,caught,2
598019,8,5,255,caught,2
598019,9,4,329,caught,1
598019,12,4,209,caught,1
598019,13,5,4,caught,1
598019,16,6,67,caught,1
598019,19,5,333,caught,1
598020,5,2,21,caught,2
598020,7,4,185,caught,2
598020,13,6,23,caught,2
598020,15,1,46,caught,1
598020,15,4,35,caught,2
598020,16,5,71,caught,2
598020,17,1,52,caught,1
598020,18,1,253,caught,1
598020,18,3,20,caught,2
598020,20,1,109,caught,2
598021,1,1,214,caught,2
598021,2,2,9,caught,2
598021,11,1,236,caught,1
598021,14,1,40,caught,2
598021,15,4,4,caught,1
598021,15,7,216,caught,2
598021,20,3,31,caught,2
598021,20,4,14,caught,1
598022,1,1,187,caught,4
598022,3,6,354,caught,2
598022,4,3,162,caught,2
598022,7,1,41,caught,1
598022,12,2,338,caught,1
598022,15,1,353,caught,1
598022,19,3,283,caught,2
598022,19,4,8,caught,2
598023,2,7,355,caught,1
598023,5,2,46,caught,2
598023,5,3,254,caught,2
598023,5,7,340,caught,1
598023,11,4,280,caught,1
598023,13,3,306,caught,2
598023,15,6,327,caught,1
598023,17,6,253,caught,2
598023,18,2,48,caught,2
598023,19,2,191,caught,2
598024,1,4,133,caught,2
598024,7,1,57,caught,2
598024,8,2,32,caught,1
598024,13,4,88,caught,2
598024,14,2,356,caught,2
598024,14,4,277,caught,1
598025,6,1,41,caught,2
598025,13,2,29,caught,2
598025,13,5,21,caught,1
598025,14,5,82,caught,2
598025,17,1,237,caught,2
598025,18,3,232,caught,2
598025,20,3,20,caught,1
598026,3,6,236,caught,1
598026,8,5,331,caught,2
598026,9,4,53,caught,1
598026,9,6,167,caught,1
598026,12,4,340,caught,2
598026,17,3,4,caught,1
598026,18,4,321,caught,1
598026,18,6,345,caught,1
598027,5,3,201,caught,2
598027,6,5,40,caught,1
598027,8,4,216,caught,1
598027,9,6,21,caught,2
598027,15,1,87,caught,1
598027,17,5,19,caught,2
598027,18,3,315,caught,1
598028,3,2,32,caught,1
598028,6,2,85,caught,1
598028,7,4,135,caught,2
598028,9,6,110,caught,2
598028,10,5,255,caught,1
598028,15,4,6,caught,1
598028,16,2,104,caught,1
598028,17,3,310,caught,1
598028,17,6,277,caught,1
598028,20,4,39,caught,1
598029,4,2,147,caught,1
598029,17,2,133,caught,1
598029,19,6,57,caught,1
598030,1,3,53,caught,2
598030,11,3,46,caught,1
598030,16,1,254,caught,1
598030,18,1,27,caught,1
598030,20,2,358,caught,1
598031,14,2,6,caught,1
598031,18,3,32,caught,1
598031,19,6,20,caught,2
598032,1,2,46,caught,2
598032,5,2,254,caught,2
598032,6,2,358,caught,2
598032,6,4,27,caught,2
598032,14,3,306,caught,2
598032,14,4,135,caught,1
598032,19,5,110,caught,1
598032,19,5,299,caught,2
598032,20,4,79,caught,1
598032,20,6,349,caught,1
598033,4,5,29,caught,2
598033,4,6,187,caught,2
598033,11,4,41,caught,2
598033,12,3,321,caught,1
598033,17,1,64,caught,2
598033,17,2,100,caught,1
598033,20,5,209,caught,1
598033,20,6,190,caught,2
598034,2,2,31,caught,1
598034,8,6,40,caught,1
598034,11,6,147,caught,2
598034,12,4,9,caught,1
598034,18,6,216,caught,1
598034,20,1,221,caught,2
598035,1,3,355,caught,1
598035,5,5,10,caught,1
598035,10,2,19,caught,2
598035,10,6,136,caught,1
598035,14,2,21,caught,2
598035,18,2,362,caught,1
598035,18,2,71,caught,2
598035,19,5,35,caught,2
598036,2,3,31,caught,2
598036,7,1,236,caught,1
598036,10,3,53,caught,1
598036,11,4,9,caught,2
598036,13,5,345,caught,1
598036,18,2,4,caught,1
598036,18,6,216,caught,2
598037,1,5,331,caught,1
598037,2,4,26,caught,1
598037,2,6,42,caught,1
598037,3,3,85,caught,2
598037,4,4,166,caught,1
598037,5,4,280,caught,1
598037,7,1,340,caught,1
598037,13,5,6,caught,2
598037,15,1,136,caught,1
598037,18,5,325,caught,1
598038,6,5,135,caught,2
598038,7,5,162,caught,2
598038,8,2,8,caught,2
598038,8,5,110,caught,2
598038,14,2,79,caught,2
598038,14,5,283,caught,2
598038,18,4,221,caught,1
598038,20,2,50,caught,1
598039,11,1,62,caught,1
598039,13,2,9,caught,2
598039,16,5,19,caught,1
598040,5,1,64,caught,1
598040,10,6,41,caught,1
598040,11,2,262,caught,1
598040,11,2,46,caught,2
598040,11,6,254,caught,2
598040,14,5,353,caught,1
598040,18,3,358,caught,2
598040,18,6,27,caught,2
598040,20,4,237,caught,1
598041,3,5,85,caught,2
598041,4,6,162,caught,1
598041,13,1,110,caught,1
598041,15,2,351,caught,2
598041,16,5,8,caught,1
598041,19,3,32,caught,2
598041,19,6,349,caught,1
598042,3,6,345,caught,2
598042,7,1,100,caught,2
598042,9,4,4,caught,2
598042,10,3,329,caught,2
598042,13,2,147,caught,1
598042,14,2,321,caught,2
598042,14,6,120,caught,2
598042,17,5,67,caught,2
598042,18,5,320,caught,2
598042,20,8,14,caught,2
598043,3,5,254,caught,2
598043,5,5,27,caught,2
598043,16,3,23,caught,1
598043,19,4,363,caught,2
598043,20,3,235,caught,2
598044,3,2,331,caught,2
598044,5,5,88,caught,1
598044,13,1,57,caught,1
598044,18,2,340,caught,2
598045,4,4,41,caught,2
598045,5,1,64,caught,2
598045,6,5,31,caught,1
598045,8,4,216,caught,1
598045,9,3,9,caught,1
598045,16,3,95,caught,1
598045,17,5,262,caught,2
598045,19,2,226,caught,1
598046,4,5,62,caught,1
598046,6,6,236,caught,2
598046,11,3,4,caught,2
598046,19,3,109,caught,1
598046,20,2,329,caught,2
598047,7,3,162,caught,1
598047,11,1,27,caught,2
598047,11,5,306,caught,2
598047,16,1,79,caught,1
598047,17,3,191,caught,2
598047,18,2,48,caught,2
598047,18,5,46,caught,2
598047,19,4,299,caught,2
598048,5,3,310,caught,1
598048,8,1,214,caught,2
598048,18,4,351,caught,1
598049,6,7,325,caught,2
598049,12,2,26,caught,2
598049,15,5,348,caught,1
598049,17,4,192,caught,1
598050,5,1,203,caught,1
598050,16,2,321,caught,2
598050,20,6,354,caught,1
598051,3,2,21,caught,2
598051,4,6,71,caught,2
598051,10,1,221,caught,1
598051,10,1,19,caught,2
598051,12,2,20,caught,2
598051,12,5,88,caught,1
598051,13,4,364,caught,2
598051,16,2,35,caught,2
598052,12,5,6,caught,2
598052,14,6,27,caught,1
598052,16,6,85,caught,2
598052,18,1,104,caught,2
598052,20,2,351,caught,2
598052,20,5,191,caught,1
598053,3,1,331,caught,1
598053,6,1,260,caught,2
598053,7,1,162,caught,2
598053,11,2,26,caught,1
598053,12,6,110,caught,2
598053,19,7,10,caught,1
598054,3,4,360,caught,1
598054,8,3,187,caught,1
598054,12,6,64,caught,1
598054,14,4,6,caught,2
598055,10,5,9,caught,2
598055,13,2,216,caught,2
598055,14,3,147,caught,1
598055,16,6,89,caught,2
598055,18,1,57,caught,1
598055,18,4,315,caught,2
598055,18,5,221,caught,1
598056,6,2,185,caught,1
598056,6,3,26,caught,2
598056,8,5,340,caught,2
598056,9,2,362,caught,2
598056,9,6,17,caught,2
598056,13,5,280,caught,2
598056,18,5,20,caught,1
598056,20,5,94,caught,2
598057,19,6,320,caught,1
598057,20,5,120,caught,1
598058,4,3,27,caught,2
598058,7,6,9,caught,1
598058,11,5,46,caught,2
598058,12,4,216,caught,1
598058,14,6,40,caught,1
598058,14,6,253,caught,2
598058,16,4,31,caught,1
598058,17,1,191,caught,2
598058,18,6,36,caught,2
598058,19,1,267,caught,2
598058,19,4,284,caught,1
598059,6,2,41,caught,2
598059,17,1,262,caught,2
598059,17,3,237,caught,2
598060,3,5,254,caught,1
598060,5,3,133,caught,2
598060,8,2,88,caught,2
598060,13,6,96,caught,1
598060,16,6,208,caught,2
598060,18,3,363,caught,1
598060,19,2,57,caught,2
598060,20,3,48,caught,1
598060,20,6,299,caught,1
598061,1,5,236,caught,2
598061,6,3,340,caught,1
598061,8,1,100,caught,2
598061,10,4,320,caught,2
598061,15,5,166,caught,1
598061,18,2,67,caught,2
598061,20,4,333,caught,2
598062,1,2,214,caught,2
598062,5,3,203,caught,1
598062,6,6,40,caught,2
598062,16,5,110,caught,1
598062,17,5,9,caught,2
598062,18,1,163,caught,1
598062,18,4,87,caught,2
598062,19,4,244,caught,1
598063,4,1,85,caught,2
598063,5,4,351,caught,2
598063,10,2,6,caught,2
598063,13,1,21,caught,1
598063,13,5,20,caught,1
598064,1,3,53,caught,2
598064,1,4,64,caught,1
598064,4,2,177,caught,1
598064,7,7,41,caught,1
598064,14,3,338,caught,1
598064,14,6,237,caught,1
598064,15,4,192,caught,1
598064,16,5,4,caught,2
598065,4,5,17,caught,1
598065,12,6,88,caught,2
598065,13,5,42,caught,1
598065,19,3,340,caught,1
598066,5,4,40,caught,2
598066,17,2,87,caught,2
598066,20,6,27,caught,1
598067,1,2,41,caught,2
598067,5,4,262,caught,2
598067,7,3,192,caught,2
598067,8,6,237,caught,2
598067,10,2,19,caught,1
598067,10,4,353,caught,2
598067,11,4,21,caught,1
598067,15,5,177,caught,2
598067,17,4,187,caught,2
598067,18,5,73,caught,2
598068,1,6,6,caught,2
598068,4,4,310,caught,2
598068,5,4,351,caught,2
598068,6,4,85,caught,2
598068,10,1,32,caught,2
598068,12,5,88,caught,1
598068,13,4,207,caught,1
598068,16,6,57,caught,1
598068,18,5,208,caught,1
598068,20,3,357,caught,1
598069,3,3,100,caught,2
598069,5,2,236,caught,2
598069,10,5,4,caught,2
598069,17,6,8,caught,1
598070,2,6,42,caught,1
598070,3,4,10,caught,1
598070,9,4,85,caught,2
598070,11,3,340,caught,1
598070,12,5,351,caught,2
598070,14,3,32,caught,2
598070,17,2,362,caught,1
598070,17,3,310,caught,2
598070,19,3,327,caught,1
598070,20,4,309,caught,2
598071,1,3,305,caught,2
598071,2,4,236,caught,1
598071,9,4,208,caught,2
598071,16,7,221,caught,2
598071,19,6,320,caught,1
598071,20,1,50,caught,2
598072,3,1,187,caught,2
598072,5,6,64,caught,2
598072,6,2,46,caught,1
598072,8,2,41,caught,2
598072,12,6,254,caught,1
598072,14,3,27,caught,1
598072,17,4,360,caught,2
598072,17,6,190,caught,2
598072,19,3,29,caught,2
598072,20,4,358,caught,1
598072,20,5,293,caught,2
598073,2,3,19,caught,2
598073,2,4,21,caught,2
598073,4,6,71,caught,2
598073,6,2,162,caught,1
598073,7,1,110,caught,1
598073,7,1,185,caught,2
598073,8,4,20,caught,2
598074,5,3,214,caught,1
598074,16,1,9,caught,1
598074,16,3,340,caught,2
598074,19,1,212,caught,1
598074,20,1,315,caught,1
598075,2,4,207,caught,2
598075,8,2,185,caught,1
598075,9,2,147,caught,2
598075,12,6,57,caught,2
598075,15,5,221,caught,2
598075,16,5,50,caught,2
598075,18,3,357,caught,2
598075,18,6,194,caught,2
598075,19,2,208,caught,2
598075,19,4,131,caught,2
598076,1,6,17,caught,1
598076,2,6,6,caught,2
598076,3,3,340,caught,1
598076,7,4,32,caught,2
598076,11,6,10,caught,1
598076,16,4,42,caught,1
598076,18,7,280,caught,1
598077,9,4,32,caught,1
598077,10,1,207,caught,2
598077,10,4,351,caught,1
598077,13,1,6,caught,1
598077,15,1,88,caught,2
598077,16,1,255,caught,1
598077,16,3,309,caught,1
598077,17,3,147,caught,2
598077,18,3,221,caught,2
598078,1,5,21,caught,2
598078,2,4,23,caught,2
598078,6,6,71,caught,2
598078,7,4,35,caught,2
598078,8,3,185,caught,2
598078,12,3,350,caught,2
598078,18,4,201,caught,2
598078,18,6,50,caught,1
598078,20,1,357,caught,1
598078,20,3,194,caught,1
729284,16,2,57,caught,2
729284,18,6,46,caught,1
729284,19,2,9,caught,1
729284,19,7,276,caught,1
729286,2,5,373,caught,2
729286,3,6,260,caught,1
729286,4,3,88,caught,1
729286,5,1,87,caught,1
729288,13,4,2,caught,1
729288,17,3,147,caught,1
729288,19,4,21,caught,1
729288,20,6,20,caught,1
729290,1,5,254,caught,1
729290,4,3,351,caught,2
729290,7,2,32,caught,2
729290,12,3,42,caught,1
729290,14,2,187,caught,1
729290,16,6,85,caught,2
729290,17,7,354,caught,1
729290,18,3,362,caught,1
729290,18,4,104,caught,2
729290,19,3,89,caught,2
729290,20,4,166,caught,1
729292,4,3,8,caught,2
729292,4,6,19,caught,1
729292,7,5,207,caught,1
729292,10,1,57,caught,1
729292,12,2,221,caught,1
729292,17,3,208,caught,1
729292,17,4,372,caught,1
729292,18,2,15,caught,1
729294,1,2,9,caught,1
729294,2,4,40,caught,1
729294,4,6,260,caught,2
729294,16,6,87,caught,2
729294,17,6,46,caught,1
729294,20,2,376,caught,2
729296,2,4,41,caught,2
729296,3,4,62,caught,2
729296,14,5,305,caught,2
729296,16,3,255,caught,1
729298,3,1,260,caught,2
729298,4,2,2,caught,1
729298,4,3,185,caught,2
729298,5,2,87,caught,2
729298,10,2,52,caught,2
729298,14,5,376,caught,2
729298,15,3,347,caught,2
729298,15,4,21,caught,1
729298,16,4,293,caught,2
729298,18,2,303,caught,1
729298,19,4,20,caught,1
729298,19,6,35,caught,1
729300,2,2,42,caught,2
729300,5,6,187,caught,2
729300,7,4,41,caught,1
729300,11,6,203,caught,1
729300,14,3,362,caught,2
729300,15,1,354,caught,2
729300,16,3,320,caught,1
729300,18,3,166,caught,2
729300,18,7,305,caught,1
729300,20,2,197,caught,1
729300,20,2,299,caught,2
729302,6,2,85,caught,2
729302,6,3,2,caught,1
729302,7,4,32,caught,2
729302,8,2,147,caught,1
729302,9,2,21,caught,1
729302,11,5,255,caught,2
729302,12,1,20,caught,1
729302,13,6,306,caught,2
729302,14,3,310,caught,2
729302,15,5,171,caught,1
729302,19,3,89,caught,2
729304,2,2,96,caught,1
729304,9,1,17,caught,2
729304,12,3,336,caught,1
729304,12,5,31,caught,1
729304,16,2,9,caught,1
729304,18,1,46,caught,1
729304,19,5,27,caught,2
729304,20,4,110,caught,2
729304,20,7,81,caught,1
729306,7,2,42,caught,1
729306,12,2,355,caught,2
729306,13,2,185,caught,2
729306,17,4,88,caught,2
729306,17,5,158,caught,2
729308,5,4,207,caught,1
729308,7,2,147,caught,2
729308,18,4,57,caught,1
729308,19,1,208,caught,1
729308,19,6,50,caught,1
729310,1,4,114,caught,1
729310,3,1,27,caught,1
729310,5,3,85,caught,2
729310,7,3,339,caught,2
729310,9,4,109,caught,1
729310,11,3,8,caught,1
729310,13,5,32,caught,2
729310,14,6,378,caught,1
729310,15,3,349,caught,1
729312,5,1,40,caught,2
729312,6,1,9,caught,2
729312,10,4,320,caught,1
729312,14,4,197,caught,1
729312,18,3,308,caught,2
729314,4,3,207,caught,1
729314,7,4,372,caught,1
729314,7,5,355,caught,2
729314,9,6,208,caught,1
729314,16,2,154,caught,2
729314,16,5,88,caught,2
729316,3,2,42,caught,1
729316,11,3,354,caught,1
729316,14,6,21,caught,2
729316,15,6,54,caught,1
729316,16,3,147,caught,2
729316,16,5,303,caught,2
729318,3,6,114,caught,1
729318,4,5,17,caught,1
729318,5,1,203,caught,2
729318,6,5,62,caught,2
729318,8,1,305,caught,2
729318,10,2,110,caught,1
729318,13,2,320,caught,2
729318,13,6,41,caught,2
729318,15,3,27,caught,1
729320,4,4,214,caught,2
729320,9,5,9,caught,2
729320,14,5,40,caught,2
729320,18,2,255,caught,1
729320,19,1,308,caught,2
729320,20,3,85,caught,1
729322,3,4,42,caught,1
729322,3,4,372,caught,2
729322,5,6,254,caught,1
729322,16,3,208,caught,2
729322,18,4,207,caught,2
729322,19,2,187,caught,1
729322,19,5,50,caught,2
729322,19,8,362,caught,1
729322,20,2,354,caught,1
733976,5,4,9,caught,2
733976,6,1,96,caught,2
733976,6,2,276,caught,2
733976,11,4,21,caught,1
733976,14,4,46,caught,2
733976,15,3,2,caught,1
733976,17,4,67,caught,2
733978,1,5,379,caught,2
733978,4,3,203,caught,1
733978,12,5,305,caught,1
733978,16,3,57,caught,2
733978,16,5,197,caught,1
733978,17,4,372,caught,2
733978,20,3,320,caught,1
733980,3,5,85,caught,2
733980,5,1,185,caught,1
733980,10,3,158,caught,1
733980,16,2,88,caught,1
733980,20,3,154,caught,1
733982,2,7,8,caught,2
733982,3,5,254,caught,1
733982,4,6,354,caught,1
733982,7,4,162,caught,2
733982,13,6,42,caught,1
733982,15,3,27,caught,2
733982,16,6,362,caught,1
733982,19,7,183,caught,1
733984,15,1,40,caught,2
733984,15,3,46,caught,2
733984,17,2,351,caught,1
733984,19,3,32,caught,1
733984,20,3,306,caught,1
733984,20,4,255,caught,1
733986,12,2,2,caught,2
733986,13,6,88,caught,1
733986,14,6,63,caught,1
733986,15,2,185,caught,1
733986,19,4,147,caught,2
733988,4,1,379,caught,1
733988,9,7,360,caught,1
733988,10,4,372,caught,1
733988,14,3,8,caught,2
733988,17,4,378,caught,2
733988,19,2,380,caught,2
733990,3,3,355,caught,1
733990,9,6,185,caught,1
733990,12,5,88,caught,1
733990,18,2,40,caught,2
733992,1,5,147,caught,2
733992,5,3,236,caught,1
733992,8,4,21,caught,2
733992,18,2,305,caught,1
733992,19,1,303,caught,2
733992,19,5,20,caught,2
733994,1,3,85,caught,2
733994,4,6,339,caught,2
733994,7,3,254,caught,1
733994,7,3,32,caught,2
733994,16,4,306,caught,2
733994,17,1,163,caught,1
733994,17,2,166,caught,1
733994,18,1,310,caught,2
733994,18,2,89,caught,2
733994,20,5,370,caught,2
733996,3,1,162,caught,2
733996,3,2,8,caught,2
733996,6,8,236,caught,1
733996,7,5,41,caught,1
733996,9,5,305,caught,1
733996,10,3,27,caught,2
733996,12,1,109,caught,2
733996,12,4,197,caught,1
733996,16,5,110,caught,2
733996,17,3,320,caught,1
733996,17,3,311,caught,2
733996,18,5,62,caught,1
733996,20,2,378,caught,2
733998,2,4,42,caught,2
733998,3,4,355,caught,1
733998,7,3,158,caught,1
733998,9,5,260,caught,1
733998,17,1,88,caught,1
733998,17,5,63,caught,1
733998,20,6,237,caught,1
734000,3,5,360,caught,1
734000,12,5,383,caught,1
734000,16,3,147,caught,2
734000,18,4,57,caught,1
734000,18,7,221,caught,1
734000,19,1,208,caught,1
734000,20,7,207,caught,1
734002,2,3,236,caught,1
734002,7,7,46,caught,2
734002,11,3,305,caught,1
734004,3,3,8,caught,1
734004,8,1,85,caught,2
734004,8,4,162,caught,1
734004,9,1,384,caught,1
734004,9,6,255,caught,2
734004,20,4,110,caught,1
734006,2,2,360,caught,2
734006,19,5,254,caught,1
734008,3,1,2,caught,2
734008,5,2,21,caught,2
734008,8,7,314,caught,1
734008,10,6,147,caught,2
734008,19,3,255,caught,1
734008,20,4,89,caught,1
734010,10,2,260,caught,2
734010,13,3,17,caught,1
734010,13,6,88,caught,2
734012,12,2,42,caught,1
734012,14,1,305,caught,2
734012,19,6,163,caught,1
734012,20,3,29,caught,1
734014,3,2,360,caught,1
734014,12,5,208,caught,1
734014,16,7,372,caught,1
734014,19,3,276,caught,2
734016,3,3,260,caught,2
734016,5,4,88,caught,2
734016,7,5,154,caught,2
734016,11,3,309,caught,1
734016,18,6,351,caught,1
734016,19,1,342,caught,2
734018,4,3,17,caught,2
734018,5,2,2,caught,1
734018,5,4,147,caught,1
734018,15,4,4,caught,1
734018,17,2,20,caught,1
734018,18,7,110,caught,2
734018,20,4,301,caught,2
734020,2,3,254,caught,1
734020,2,6,40,caught,2
734020,6,4,42,caught,1
734020,9,3,183,caught,1
734020,14,2,187,caught,1
734020,16,2,96,caught,2
734020,19,1,362,caught,1
734022,3,3,262,caught,2
734022,5,2,32,caught,2
734022,6,3,351,caught,2
734022,8,5,309,caught,2
734022,9,4,314,caught,2
734022,12,6,339,caught,2
734022,15,3,383,caught,1
734022,15,6,19,caught,1
734022,19,5,104,caught,2
734024,3,4,185,caught,1
734024,7,2,345,caught,2
734024,8,5,41,caught,2
734024,15,7,62,caught,2
734024,17,5,154,caught,1
734024,18,1,237,caught,1
734024,19,1,88,caught,1
734024,19,3,197,caught,2
734024,19,4,267,caught,1
734026,6,1,162,caught,1
734026,13,2,27,caught,1
734026,17,1,187,caught,2
734026,18,3,8,caught,1
734026,19,5,183,caught,2
734028,11,3,2,caught,1
734028,12,4,46,caught,2
734028,18,3,21,caught,1
734030,10,2,100,caught,1
734030,12,5,208,caught,2
734030,17,1,374,caught,1
734030,18,3,57,caught,2
734030,20,3,197,caught,1
734032,1,5,40,caught,1
734032,4,4,96,caught,1
734032,13,3,8,caught,2
734032,17,2,27,caught,2
734034,9,4,21,caught,1
734034,18,2,183,caught,2
734034,20,2,362,caught,2
734036,8,7,383,caught,1
734036,15,4,221,caught,1
734036,16,4,208,caught,1
734036,17,3,207,caught,1
734036,18,2,50,caught,1
734036,19,2,389,caught,1
734036,19,4,87,caught,2
734038,3,2,41,caught,1
734038,3,4,339,caught,2
734038,12,1,255,caught,2
734038,14,1,100,caught,1
734038,15,4,62,caught,1
734038,16,5,390,caught,2
734038,18,5,309,caught,2
734040,5,2,147,caught,2
734040,14,6,27,caught,1
734042,8,3,96,caught,2
734042,10,2,46,caught,2
734042,12,6,276,caught,2
734042,14,5,31,caught,2
734042,20,5,362,caught,1
734044,3,2,260,caught,1
734044,3,3,41,caught,2
734044,4,2,305,caught,2
734044,6,2,88,caught,1
734044,6,6,237,caught,1
734044,13,3,154,caught,1
734044,17,6,376,caught,1
734044,18,6,386,caught,1
734044,19,1,346,caught,1
734046,2,5,383,caught,2
734046,5,6,221,caught,2
734046,6,3,32,caught,1
734046,10,2,57,caught,2
734046,15,6,339,caught,1
734046,16,3,351,caught,1
734046,20,6,310,caught,1
734048,2,1,41,caught,2
734048,2,2,40,caught,1
734048,6,5,345,caught,2
734048,9,2,46,caught,1
734048,12,6,62,caught,2
734048,15,2,276,caught,1
734048,15,3,31,caught,1
734048,19,4,284,caught,1
734048,20,1,197,caught,2
734050,7,2,147,caught,2
734050,7,7,303,caught,2
734050,13,1,372,caught,1
734050,17,4,383,caught,1
734050,18,3,57,caught,1
734050,19,4,221,caught,1
734050,19,6,207,caught,1
734050,20,1,208,caught,1
734052,1,2,303,caught,2
734052,11,4,345,caught,1
734052,13,1,35,caught,2
734052,13,5,4,caught,2
734052,13,8,305,caught,1
734052,19,1,41,caught,1
734052,20,6,62,caught,1
734054,1,4,46,caught,2
734054,4,4,41,caught,1
734054,7,1,40,caught,2
734054,14,4,31,caught,2
734054,17,3,284,caught,2
734054,17,7,96,caught,2
734054,18,6,305,caught,1
734054,19,2,308,caught,2
829710,2,3,254,caught,1
829710,3,5,46,caught,2
829710,5,7,207,caught,1
829710,6,2,208,caught,1
829710,12,6,96,caught,2
829710,15,2,40,caught,2
829712,2,2,2,caught,1
829712,3,3,360,caught,2
829712,3,6,260,caught,2
829712,5,6,393,caught,2
829712,9,1,147,caught,1
829712,13,2,303,caught,1
829712,14,1,237,caught,2
829712,15,4,27,caught,2
829712,20,3,386,caught,2
829712,20,5,20,caught,1
829714,1,1,41,caught,2
829714,2,3,85,caught,1
829714,5,6,305,caught,2
829714,11,2,306,caught,1
829714,11,6,255,caught,1
829714,14,1,320,caught,2
829714,19,3,357,caught,2
829714,19,6,197,caught,2
829714,20,3,310,caught,1
829716,4,4,42,caught,2
829716,12,3,183,caught,2
829716,15,5,187,caught,2
829716,19,6,166,caught,2
829716,20,2,20,caught,1
829718,5,5,8,caught,2
829718,11,4,46,caught,1
829718,14,2,40,caught,1
829718,17,1,308,caught,1
829718,20,1,31,caught,1
829720,5,6,351,caught,2
829720,8,2,306,caught,2
829720,11,7,393,caught,1
829720,17,3,27,caught,1
829720,19,1,394,caught,2
829722,4,3,207,caught,2
829722,7,4,41,caught,1
829722,8,4,305,caught,1
829722,11,2,185,caught,1
829722,12,5,208,caught,2
829722,14,4,221,caught,2
829722,16,3,320,caught,1
829722,18,1,356,caught,1
829722,20,5,50,caught,2
829724,6,3,162,caught,1
829724,11,1,88,caught,1
829724,12,6,236,caught,1
829724,19,2,110,caught,1
829724,19,3,397,caught,1
829724,19,6,311,caught,1
829726,5,3,351,caught,2
829726,5,4,17,caught,1
829726,7,3,57,caught,1
829726,14,1,85,caught,2
829726,19,6,221,caught,1
