419149,187,Player,6
419149,191,Player,1
419149,203,Player,1
419149,237,Player,6
419149,241,Player,6
419150,6,Player,2
419150,8,Player,2
419150,9,Player,2
419150,10,Player,2
419150,14,Player,2
419150,52,Player,2
419150,54,Player,8
419150,56,Player,8
419150,57,Player,8
419150,61,Player,8
419150,81,Player,2
419150,94,Player,2
419150,96,Player,2
419150,131,Player,8
419150,178,Player,8
419150,188,Player,8
419150,231,Player,8
419150,253,Player,8
419150,256,Player,8
419151,15,Player,7
419151,24,Player,4
419151,27,Player,4
419151,29,Player,4
419151,42,Player,7
419151,50,Player,7
419151,64,Player,4
419151,66,Player,4
419151,67,Player,4
419151,79,Player,7
419151,153,Player,4
419151,154,Player,7
419151,194,Player,7
419151,209,Player,7
419151,210,Player,7
419151,221,Player,7
419151,227,Player,4
419151,247,Player,4
419151,291,Player,4
419152,18,Player,3
419152,19,Player,3
419152,21,Player,3
419152,23,Player,3
419152,56,Player,8
419152,57,Player,8
419152,61,Player,8
419152,131,Player,8
419152,147,Player,8
419152,156,Player,3
419152,178,Player,8
419152,185,Player,3
419152,186,Player,3
419152,188,Player,8
419152,201,Player,3
419152,218,Player,3
419152,231,Player,8
419152,248,Player,3
419152,250,Player,8
419152,256,Player,8
419153,2,Player,1
419153,6,Player,2
419153,8,Player,2
419153,9,Player,2
419153,10,Player,2
419153,14,Player,2
419153,52,Player,2
419153,81,Player,2
419153,82,Player,1
419153,84,Player,1
419153,87,Player,1
419153,94,Player,2
419153,106,Player,1
419153,162,Player,1
419153,174,Player,1
419153,191,Player,1
419153,203,Player,1
419153,249,Player,2
419154,24,Player,4
419154,27,Player,4
419154,29,Player,4
419154,41,Player,6
419154,64,Player,4
419154,67,Player,4
419154,73,Player,6
419154,89,Player,6
419154,90,Player,6
419154,136,Player,6
419154,153,Player,4
419154,171,Player,6
419154,175,Player,6
419154,187,Player,6
419154,227,Player,4
419154,233,Player,4
419154,241,Player,6
419154,247,Player,4
419154,291,Player,4
419155,15,Player,7
419155,31,Player,5
419155,32,Player,5
419155,39,Player,5
419155,44,Player,7
419155,50,Player,7
419155,79,Player,7
419155,80,Player,7
419155,154,Player,7
419155,169,Player,5
419155,194,Player,7
419155,209,Player,7
419155,211,Player,5
419155,221,Player,7
419155,224,Player,5
419155,229,Player,5
419155,230,Player,5
419155,245,Player,5
419156,6,Player,2
419156,8,Player,2
419156,9,Player,2
419156,10,Player,2
419156,52,Player,2
419156,56,Player,8
419156,57,Player,8
419156,61,Player,8
419156,81,Player,2
419156,94,Player,2
419156,96,Player,2
419156,97,Player,8
419156,131,Player,8
419156,178,Player,8
419156,181,Player,2
419156,188,Player,8
419156,231,Player,8
419156,250,Player,8
419156,256,Player,8
419157,15,Player,7
419157,41,Player,6
419157,50,Player,7
419157,71,Player,7
419157,73,Player,6
419157,79,Player,7
419157,110,Player,6
419157,116,Player,6
419157,136,Player,6
419157,149,Player,7
419157,154,Player,7
419157,187,Player,6
419157,198,Player,6
419157,208,Player,7
419157,221,Player,7
419157,222,Player,6
419157,241,Player,6
419157,286,Player,7
419158,2,Player,1
419158,4,Player,1
419158,18,Player,3
419158,21,Player,3
419158,23,Player,3
419158,63,Player,1
419158,82,Player,1
419158,87,Player,1
419158,106,Player,1
419158,109,Player,3
419158,121,Player,3
419158,125,Player,3
419158,140,Player,1
419158,162,Player,1
419158,185,Player,3
419158,186,Player,3
419158,191,Player,1
419158,201,Player,3
419158,248,Player,3
419159,6,Player,2
419159,8,Player,2
419159,9,Player,2
419159,31,Player,5
419159,32,Player,5
419159,39,Player,5
419159,52,Player,2
419159,75,Player,2
419159,81,Player,2
419159,94,Player,2
419159,96,Player,2
419159,158,Player,2
419159,160,Player,5
419159,169,Player,5
419159,211,Player,5
419159,224,Player,5
419159,230,Player,5
419159,252,Player,5
419160,18,Player,3
419160,19,Player,3
419160,21,Player,3
419160,23,Player,3
419160,41,Player,6
419160,73,Player,6
419160,109,Player,3
419160,135,Player,6
419160,136,Player,6
419160,151,Player,3
419160,171,Player,6
419160,185,Player,3
419160,186,Player,3
419160,187,Player,6
419160,201,Player,3
419160,223,Player,6
419160,232,Player,6
419160,241,Player,6
419160,248,Player,3
419161,24,Player,4
419161,27,Player,4
419161,29,Player,4
419161,56,Player,8
419161,57,Player,8
419161,61,Player,8
419161,64,Player,4
419161,67,Player,4
419161,100,Player,4
419161,131,Player,8
419161,178,Player,8
419161,188,Player,8
419161,231,Player,8
419161,233,Player,4
419161,234,Player,4
419161,235,Player,8
419161,243,Player,4
419161,247,Player,4
419161,250,Player,8
419161,253,Player,8
419162,6,Player,2
419162,8,Player,2
419162,9,Player,2
419162,15,Player,7
419162,48,Player,7
419162,50,Player,7
419162,52,Player,2
419162,75,Player,2
419162,79,Player,7
419162,81,Player,2
419162,94,Player,2
419162,96,Player,2
419162,149,Player,7
419162,154,Player,7
419162,158,Player,2
419162,208,Player,7
419162,210,Player,7
419162,221,Player,7
419163,31,Player,5
419163,32,Player,5
419163,39,Player,5
419163,63,Player,1
419163,83,Player,1
419163,87,Player,1
419163,106,Player,1
419163,160,Player,5
419163,162,Player,1
419163,169,Player,5
419163,191,Player,1
419163,203,Player,1
419163,212,Player,5
419163,220,Player,1
419163,229,Player,5
419163,230,Player,5
419163,254,Player,5
419163,346,Player,1
419164,18,Player,3
419164,21,Player,3
419164,23,Player,3
419164,24,Player,4
419164,27,Player,4
419164,29,Player,4
419164,64,Player,4
419164,65,Player,4
419164,67,Player,4
419164,78,Player,4
419164,100,Player,4
419164,109,Player,3
419164,153,Player,4
419164,185,Player,3
419164,186,Player,3
419164,201,Player,3
419164,217,Player,3
419164,218,Player,3
419164,233,Player,4
419164,248,Player,3
419165,41,Player,6
419165,56,Player,8
419165,57,Player,8
419165,60,Player,8
419165,73,Player,6
419165,131,Player,8
419165,135,Player,6
419165,136,Player,6
419165,171,Player,6
419165,178,Player,8
419165,187,Player,6
419165,223,Player,6
419165,231,Player,8
419165,232,Player,6
419165,235,Player,8
419165,241,Player,6
419165,250,Player,8
419165,253,Player,8
419165,256,Player,8
419166,2,Player,1
419166,4,Player,1
419166,42,Player,7
419166,79,Player,7
419166,83,Player,1
419166,87,Player,1
419166,106,Player,1
419166,149,Player,7
419166,154,Player,7
419166,191,Player,1
419166,203,Player,1
419166,208,Player,7
419166,209,Player,7
419166,210,Player,7
419166,220,Player,1
419166,255,Player,7
419166,286,Player,7
419166,346,Player,1
419167,6,Player,2
419167,8,Player,2
419167,9,Player,2
419167,14,Player,2
419167,15,Player,7
419167,42,Player,7
419167,48,Player,7
419167,50,Player,7
419167,52,Player,2
419167,79,Player,7
419167,81,Player,2
419167,94,Player,2
419167,96,Player,2
419167,149,Player,7
419167,154,Player,7
419167,158,Player,2
419167,194,Player,7
419167,221,Player,7
419168,18,Player,3
419168,21,Player,3
419168,23,Player,3
419168,56,Player,8
419168,57,Player,8
419168,61,Player,8
419168,97,Player,8
419168,109,Player,3
419168,121,Player,3
419168,125,Player,3
419168,131,Player,8
419168,178,Player,8
419168,185,Player,3
419168,186,Player,3
419168,188,Player,8
419168,201,Player,3
419168,231,Player,8
419168,248,Player,3
419168,250,Player,8
419168,256,Player,8
419169,6,Player,2
419169,8,Player,2
419169,9,Player,2
419169,10,Player,2
419169,12,Player,2
419169,14,Player,2
419169,54,Player,8
419169,56,Player,8
419169,57,Player,8
419169,94,Player,2
419169,131,Player,8
419169,147,Player,8
419169,158,Player,2
419169,188,Player,8
419169,205,Player,8
419169,231,Player,8
419169,235,Player,8
419169,256,Player,8
419169,298,Player,2
419170,15,Player,7
419170,18,Player,3
419170,21,Player,3
419170,23,Player,3
419170,42,Player,7
419170,48,Player,7
419170,50,Player,7
419170,79,Player,7
419170,109,Player,3
419170,121,Player,3
419170,125,Player,3
419170,149,Player,7
419170,154,Player,7
419170,185,Player,3
419170,186,Player,3
419170,194,Player,7
419170,201,Player,3
419170,221,Player,7
419170,248,Player,3
501203,9,Player,1
501203,21,Player,3
501203,23,Player,3
501203,31,Player,1
501203,58,Player,3
501203,63,Player,1
501203,87,Player,1
501203,89,Player,1
501203,109,Player,3
501203,125,Player,3
501203,140,Player,1
501203,151,Player,1
501203,185,Player,3
501203,186,Player,3
501203,201,Player,3
501203,216,Player,1
501203,222,Player,1
501203,278,Player,3
501203,377,Player,3
501204,6,Player,5
501204,22,Player,5
501204,39,Player,5
501204,42,Player,8
501204,52,Player,5
501204,84,Player,8
501204,93,Player,8
501204,94,Player,8
501204,112,Player,8
501204,131,Player,8
501204,136,Player,8
501204,154,Player,8
501204,169,Player,5
501204,192,Player,5
501204,196,Player,5
501204,255,Player,5
501204,257,Player,8
501204,258,Player,8
501204,266,Player,5
501205,2,Player,9
501205,8,Player,2
501205,15,Player,2
501205,35,Player,9
501205,55,Player,9
501205,61,Player,9
501205,77,Player,9
501205,79,Player,2
501205,81,Player,9
501205,104,Player,9
501205,121,Player,9
501205,135,Player,2
501205,203,Player,2
501205,223,Player,2
501205,244,Player,2
501205,259,Player,9
501205,260,Player,2
501205,261,Player,2
501206,29,Player,6
501206,50,Player,7
501206,54,Player,6
501206,57,Player,7
501206,106,Player,6
501206,126,Player,7
501206,177,Player,6
501206,187,Player,6
501206,190,Player,6
501206,194,Player,7
501206,208,Player,7
501206,209,Player,7
501206,221,Player,7
501206,232,Player,6
501206,254,Player,6
501206,262,Player,6
501206,275,Player,7
501206,286,Player,7
501207,14,Player,4
501207,48,Player,4
501207,67,Player,4
501207,74,Player,10
501207,83,Player,10
501207,88,Player,4
501207,100,Player,4
501207,157,Player,10
501207,167,Player,4
501207,171,Player,10
501207,210,Player,4
501207,231,Player,10
501207,235,Player,10
501207,264,Player,4
501207,265,Player,4
501207,267,Player,10
501207,273,Player,10
501207,274,Player,10
501207,302,Player,4
501208,9,Player,1
501208,31,Player,1
501208,42,Player,8
501208,84,Player,8
501208,87,Player,1
501208,89,Player,1
501208,93,Player,8
501208,94,Player,8
501208,112,Player,8
501208,131,Player,8
501208,136,Player,8
501208,140,Player,1
501208,151,Player,1
501208,154,Player,8
501208,216,Player,1
501208,257,Player,8
501208,258,Player,8
501208,284,Player,1
501208,346,Player,1
501209,6,Player,5
501209,29,Player,6
501209,39,Player,5
501209,52,Player,5
501209,54,Player,6
501209,85,Player,5
501209,106,Player,6
501209,169,Player,5
501209,177,Player,6
501209,187,Player,6
501209,190,Player,6
501209,192,Player,5
501209,196,Player,5
501209,238,Player,5
501209,254,Player,6
501209,262,Player,6
501209,266,Player,5
501209,293,Player,6
501210,8,Player,2
501210,15,Player,2
501210,50,Player,7
501210,57,Player,7
501210,79,Player,2
501210,126,Player,7
501210,135,Player,2
501210,194,Player,7
501210,203,Player,2
501210,208,Player,7
501210,209,Player,7
501210,221,Player,7
501210,223,Player,2
501210,244,Player,2
501210,260,Player,2
501210,261,Player,2
501210,275,Player,7
501210,286,Player,7
501211,14,Player,4
501211,21,Player,3
501211,23,Player,3
501211,48,Player,4
501211,58,Player,3
501211,67,Player,4
501211,88,Player,4
501211,100,Player,4
501211,109,Player,3
501211,125,Player,3
501211,167,Player,4
501211,185,Player,3
501211,186,Player,3
501211,188,Player,4
501211,201,Player,3
501211,210,Player,4
501211,264,Player,4
501211,278,Player,3
501211,302,Player,4
501211,377,Player,3
501212,2,Player,9
501212,35,Player,9
501212,55,Player,9
501212,61,Player,9
501212,74,Player,10
501212,77,Player,9
501212,81,Player,9
501212,83,Player,10
501212,104,Player,9
501212,121,Player,9
501212,157,Player,10
501212,171,Player,10
501212,231,Player,10
501212,235,Player,10
501212,259,Player,9
501212,267,Player,10
501212,273,Player,10
501212,274,Player,10
501213,8,Player,2
501213,15,Player,2
501213,42,Player,8
501213,65,Player,8
501213,79,Player,2
501213,84,Player,8
501213,93,Player,8
501213,94,Player,8
501213,112,Player,8
501213,120,Player,8
501213,135,Player,2
501213,136,Player,8
501213,154,Player,8
501213,203,Player,2
501213,258,Player,8
501213,260,Player,2
501213,268,Player,2
501213,269,Player,2
501213,270,Player,2
501214,6,Player,5
501214,9,Player,1
501214,31,Player,1
501214,32,Player,5
501214,39,Player,5
501214,52,Player,5
501214,66,Player,1
501214,87,Player,1
501214,89,Player,1
501214,140,Player,1
501214,151,Player,1
501214,169,Player,5
501214,192,Player,5
501214,196,Player,5
501214,216,Player,1
501214,266,Player,5
501214,276,Player,1
501214,298,Player,5
501215,2,Player,9
501215,35,Player,9
501215,50,Player,7
501215,56,Player,7
501215,57,Player,7
501215,61,Player,9
501215,81,Player,9
501215,104,Player,9
501215,126,Player,7
501215,153,Player,9
501215,194,Player,7
501215,208,Player,7
501215,209,Player,7
501215,221,Player,7
501215,237,Player,9
501215,259,Player,9
501215,280,Player,9
501215,286,Player,7
501216,8,Player,2
501216,15,Player,2
501216,19,Player,3
501216,21,Player,3
501216,23,Player,3
501216,79,Player,2
501216,109,Player,3
501216,125,Player,3
501216,135,Player,2
501216,185,Player,3
501216,186,Player,3
501216,201,Player,3
501216,203,Player,2
501216,260,Player,2
501216,261,Player,2
501216,268,Player,2
501216,269,Player,2
501216,278,Player,3
501216,377,Player,3
501217,14,Player,4
501217,42,Player,8
501217,48,Player,4
501217,65,Player,8
501217,67,Player,4
501217,84,Player,8
501217,88,Player,4
501217,93,Player,8
501217,94,Player,8
501217,100,Player,4
501217,112,Player,8
501217,120,Player,8
501217,136,Player,8
501217,154,Player,8
501217,167,Player,4
501217,188,Player,4
501217,210,Player,4
501217,243,Player,4
501217,258,Player,8
501217,264,Player,4
501218,25,Player,6
501218,29,Player,6
501218,54,Player,6
501218,74,Player,10
501218,106,Player,6
501218,157,Player,10
501218,171,Player,10
501218,187,Player,6
501218,211,Player,10
501218,231,Player,10
501218,232,Player,6
501218,235,Player,10
501218,254,Player,6
501218,267,Player,10
501218,271,Player,6
501218,273,Player,10
501218,274,Player,10
501218,293,Player,6
501219,9,Player,1
501219,31,Player,1
501219,32,Player,5
501219,39,Player,5
501219,52,Player,5
501219,66,Player,1
501219,85,Player,5
501219,87,Player,1
501219,89,Player,1
501219,140,Player,1
501219,151,Player,1
501219,169,Player,5
501219,196,Player,5
501219,216,Player,1
501219,229,Player,5
501219,238,Player,5
501219,266,Player,5
501219,276,Player,1
501220,2,Player,9
501220,19,Player,3
501220,21,Player,3
501220,23,Player,3
501220,35,Player,9
501220,61,Player,9
501220,81,Player,9
501220,104,Player,9
501220,109,Player,3
501220,125,Player,3
501220,153,Player,9
501220,185,Player,3
501220,186,Player,3
501220,201,Player,3
501220,237,Player,9
501220,248,Player,3
501220,259,Player,9
501220,280,Player,9
501220,377,Player,3
501221,10,Player,8
501221,25,Player,6
501221,29,Player,6
501221,42,Player,8
501221,54,Player,6
501221,65,Player,8
501221,93,Player,8
501221,94,Player,8
501221,106,Player,6
501221,112,Player,8
501221,131,Player,8
501221,136,Player,8
501221,187,Player,6
501221,190,Player,6
501221,199,Player,6
501221,254,Player,6
501221,256,Player,8
501221,258,Player,8
501221,293,Player,6
501223,46,Player,10
501223,56,Player,7
501223,57,Player,7
501223,83,Player,10
501223,126,Player,7
501223,157,Player,10
501223,171,Player,10
501223,194,Player,7
501223,209,Player,7
501223,221,Player,7
501223,231,Player,10
501223,235,Player,10
501223,246,Player,7
501223,267,Player,10
501223,273,Player,10
501223,274,Player,10
501223,275,Player,7
501223,286,Player,7
501224,2,Player,9
501224,9,Player,1
501224,31,Player,1
501224,35,Player,9
501224,61,Player,9
501224,66,Player,1
501224,81,Player,9
501224,87,Player,1
501224,89,Player,1
501224,104,Player,9
501224,121,Player,9
501224,140,Player,1
501224,151,Player,1
501224,153,Player,9
501224,216,Player,1
501224,237,Player,9
501224,259,Player,9
501224,276,Player,1
501225,6,Player,5
501225,14,Player,4
501225,32,Player,5
501225,39,Player,5
501225,48,Player,4
501225,52,Player,5
501225,67,Player,4
501225,88,Player,4
501225,100,Player,4
501225,101,Player,5
501225,167,Player,4
501225,169,Player,5
501225,188,Player,4
501225,210,Player,4
501225,238,Player,5
501225,255,Player,5
501225,264,Player,4
501225,266,Player,5
501225,302,Player,4
501226,19,Player,3
501226,21,Player,3
501226,23,Player,3
501226,50,Player,7
501226,56,Player,7
501226,57,Player,7
501226,109,Player,3
501226,119,Player,3
501226,125,Player,3
501226,126,Player,7
501226,185,Player,3
501226,194,Player,7
501226,201,Player,3
501226,209,Player,7
501226,221,Player,7
501226,246,Player,7
501226,248,Player,3
501226,275,Player,7
501226,278,Player,3
501227,8,Player,2
501227,9,Player,1
501227,15,Player,2
501227,31,Player,1
501227,79,Player,2
501227,87,Player,1
501227,89,Player,1
501227,135,Player,2
501227,140,Player,1
501227,151,Player,1
501227,162,Player,2
501227,203,Player,2
501227,216,Player,1
501227,261,Player,2
501227,270,Player,2
501227,276,Player,1
501227,283,Player,2
501227,346,Player,1
501228,4,Player,4
501228,14,Player,4
501228,25,Player,6
501228,29,Player,6
501228,48,Player,4
501228,54,Player,6
501228,67,Player,4
501228,82,Player,6
501228,88,Player,4
501228,100,Player,4
501228,167,Player,4
501228,187,Player,6
501228,188,Player,4
501228,190,Player,6
501228,199,Player,6
501228,234,Player,4
501228,254,Player,6
501228,264,Player,4
501228,296,Player,6
501229,10,Player,8
501229,42,Player,8
501229,50,Player,7
501229,56,Player,7
501229,57,Player,7
501229,65,Player,8
501229,84,Player,8
501229,93,Player,8
501229,94,Player,8
501229,112,Player,8
501229,126,Player,7
501229,131,Player,8
501229,136,Player,8
501229,194,Player,7
501229,208,Player,7
501229,209,Player,7
501229,221,Player,7
501229,246,Player,7
501229,258,Player,8
501230,6,Player,5
501230,32,Player,5
501230,35,Player,9
501230,39,Player,5
501230,52,Player,5
501230,55,Player,9
501230,61,Player,9
501230,81,Player,9
501230,85,Player,5
501230,104,Player,9
501230,121,Player,9
501230,192,Player,5
501230,196,Player,5
501230,237,Player,9
501230,255,Player,5
501230,259,Player,9
501230,266,Player,5
501230,280,Player,9
501231,19,Player,3
501231,21,Player,3
501231,23,Player,3
501231,83,Player,10
501231,96,Player,10
501231,109,Player,3
501231,125,Player,3
501231,157,Player,10
501231,171,Player,10
501231,185,Player,3
501231,186,Player,3
501231,201,Player,3
501231,231,Player,10
501231,235,Player,10
501231,248,Player,3
501231,274,Player,10
501231,278,Player,3
501231,281,Player,10
501231,282,Player,10
501232,8,Player,2
501232,15,Player,2
501232,25,Player,6
501232,29,Player,6
501232,54,Player,6
501232,79,Player,2
501232,106,Player,6
501232,135,Player,2
501232,162,Player,2
501232,187,Player,6
501232,190,Player,6
501232,199,Player,6
501232,203,Player,2
501232,232,Player,6
501232,244,Player,2
501232,270,Player,2
501232,271,Player,6
501232,283,Player,2
501233,19,Player,3
501233,21,Player,3
501233,23,Player,3
501233,83,Player,10
501233,96,Player,10
501233,125,Player,3
501233,157,Player,10
501233,171,Player,10
501233,185,Player,3
501233,186,Player,3
501233,201,Player,3
501233,231,Player,10
501233,235,Player,10
501233,248,Player,3
501233,253,Player,10
501233,274,Player,10
501233,282,Player,10
501233,324,Player,3
501233,377,Player,3
501234,2,Player,9
501234,10,Player,8
501234,35,Player,9
501234,42,Player,8
501234,61,Player,9
501234,65,Player,8
501234,77,Player,9
501234,81,Player,9
501234,84,Player,8
501234,93,Player,8
501234,94,Player,8
501234,104,Player,9
501234,112,Player,8
501234,120,Player,8
501234,136,Player,8
501234,237,Player,9
501234,258,Player,8
501234,259,Player,9
501234,280,Player,9
501235,9,Player,1
501235,25,Player,6
501235,29,Player,6
501235,31,Player,1
501235,54,Player,6
501235,66,Player,1
501235,82,Player,6
501235,87,Player,1
501235,140,Player,1
501235,151,Player,1
501235,187,Player,6
501235,190,Player,6
501235,199,Player,6
501235,216,Player,1
501235,232,Player,6
501235,284,Player,1
501235,285,Player,6
501235,346,Player,1
501236,6,Player,5
501236,32,Player,5
501236,39,Player,5
501236,50,Player,7
501236,52,Player,5
501236,56,Player,7
501236,57,Player,7
501236,85,Player,5
501236,126,Player,7
501236,192,Player,5
501236,194,Player,7
501236,196,Player,5
501236,208,Player,7
501236,209,Player,7
501236,221,Player,7
501236,255,Player,5
501236,266,Player,5
501236,286,Player,7
501237,8,Player,2
501237,15,Player,2
501237,33,Player,2
501237,79,Player,2
501237,96,Player,10
501237,135,Player,2
501237,157,Player,10
501237,160,Player,10
501237,162,Player,2
501237,171,Player,10
501237,235,Player,10
501237,244,Player,2
501237,270,Player,2
501237,272,Player,10
501237,274,Player,10
501237,282,Player,10
501237,283,Player,2
501237,287,Player,10
501238,2,Player,9
501238,12,Player,9
501238,29,Player,6
501238,35,Player,9
501238,54,Player,6
501238,61,Player,9
501238,77,Player,9
501238,81,Player,9
501238,82,Player,6
501238,104,Player,9
501238,153,Player,9
501238,177,Player,6
501238,187,Player,6
501238,190,Player,6
501238,199,Player,6
501238,232,Player,6
501238,285,Player,6
501238,288,Player,9
501239,4,Player,4
501239,9,Player,1
501239,14,Player,4
501239,31,Player,1
501239,48,Player,4
501239,66,Player,1
501239,67,Player,4
501239,87,Player,1
501239,88,Player,4
501239,89,Player,1
501239,100,Player,4
501239,140,Player,1
501239,151,Player,1
501239,167,Player,4
501239,188,Player,4
501239,216,Player,1
501239,228,Player,4
501239,284,Player,1
501239,302,Player,4
501240,6,Player,5
501240,32,Player,5
501240,39,Player,5
501240,52,Player,5
501240,83,Player,10
501240,85,Player,5
501240,96,Player,10
501240,157,Player,10
501240,171,Player,10
501240,192,Player,5
501240,196,Player,5
501240,235,Player,10
501240,255,Player,5
501240,266,Player,5
501240,274,Player,10
501240,281,Player,10
501240,282,Player,10
501240,287,Player,10
501241,10,Player,8
501241,19,Player,3
501241,21,Player,3
501241,23,Player,3
501241,42,Player,8
501241,65,Player,8
501241,84,Player,8
501241,93,Player,8
501241,109,Player,3
501241,125,Player,3
501241,131,Player,8
501241,136,Player,8
501241,154,Player,8
501241,185,Player,3
501241,186,Player,3
501241,201,Player,3
501241,248,Player,3
501241,256,Player,8
501241,258,Player,8
501241,278,Player,3
501242,4,Player,4
501242,14,Player,4
501242,48,Player,4
501242,50,Player,7
501242,56,Player,7
501242,57,Player,7
501242,67,Player,4
501242,88,Player,4
501242,100,Player,4
501242,126,Player,7
501242,167,Player,4
501242,178,Player,7
501242,188,Player,4
501242,194,Player,7
501242,208,Player,7
501242,221,Player,7
501242,228,Player,4
501242,246,Player,7
501242,302,Player,4
501243,2,Player,9
501243,29,Player,6
501243,35,Player,9
501243,54,Player,6
501243,61,Player,9
501243,77,Player,9
501243,81,Player,9
501243,82,Player,6
501243,104,Player,9
501243,177,Player,6
501243,187,Player,6
501243,190,Player,6
501243,199,Player,6
501243,232,Player,6
501243,259,Player,9
501243,285,Player,6
501243,288,Player,9
501243,294,Player,9
501244,9,Player,1
501244,10,Player,8
501244,31,Player,1
501244,42,Player,8
501244,65,Player,8
501244,66,Player,1
501244,84,Player,8
501244,87,Player,1
501244,89,Player,1
501244,93,Player,8
501244,94,Player,8
501244,112,Player,8
501244,131,Player,8
501244,136,Player,8
501244,140,Player,1
501244,151,Player,1
501244,216,Player,1
501244,258,Player,8
501244,346,Player,1
501245,6,Player,5
501245,19,Player,3
501245,21,Player,3
501245,23,Player,3
501245,32,Player,5
501245,39,Player,5
501245,52,Player,5
501245,85,Player,5
501245,109,Player,3
501245,125,Player,3
501245,185,Player,3
501245,186,Player,3
501245,192,Player,5
501245,201,Player,3
501245,248,Player,3
501245,255,Player,5
501245,266,Player,5
501245,278,Player,3
501245,298,Player,5
501246,50,Player,7
501246,56,Player,7
501246,57,Player,7
501246,74,Player,10
501246,80,Player,7
501246,96,Player,10
501246,126,Player,7
501246,157,Player,10
501246,171,Player,10
501246,178,Player,7
501246,194,Player,7
501246,211,Player,10
501246,221,Player,7
501246,235,Player,10
501246,273,Player,10
501246,274,Player,10
501246,282,Player,10
501246,289,Player,7
501247,2,Player,9
501247,9,Player,1
501247,31,Player,1
501247,35,Player,9
501247,61,Player,9
501247,66,Player,1
501247,77,Player,9
501247,81,Player,9
501247,87,Player,1
501247,89,Player,1
501247,104,Player,9
501247,140,Player,1
501247,216,Player,1
501247,222,Player,1
501247,259,Player,9
501247,288,Player,9
501247,294,Player,9
501247,346,Player,1
501248,25,Player,6
501248,29,Player,6
501248,42,Player,8
501248,54,Player,6
501248,65,Player,8
501248,82,Player,6
501248,84,Player,8
501248,93,Player,8
501248,94,Player,8
501248,112,Player,8
501248,136,Player,8
501248,154,Player,8
501248,190,Player,6
501248,199,Player,6
501248,254,Player,6
501248,258,Player,8
501248,285,Player,6
501248,290,Player,8
501248,439,Player,6
501249,8,Player,2
501249,14,Player,4
501249,15,Player,2
501249,33,Player,2
501249,48,Player,4
501249,67,Player,4
501249,79,Player,2
501249,88,Player,4
501249,100,Player,4
501249,135,Player,2
501249,162,Player,2
501249,167,Player,4
501249,188,Player,4
501249,210,Player,4
501249,244,Player,2
501249,261,Player,2
501249,264,Player,4
501249,270,Player,2
501249,291,Player,4
501250,9,Player,1
501250,19,Player,3
501250,21,Player,3
501250,23,Player,3
501250,31,Player,1
501250,62,Player,3
501250,66,Player,1
501250,87,Player,1
501250,89,Player,1
501250,109,Player,3
501250,140,Player,1
501250,151,Player,1
501250,185,Player,3
501250,186,Player,3
501250,201,Player,3
501250,216,Player,1
501250,248,Player,3
501250,278,Player,3
501250,346,Player,1
501251,25,Player,6
501251,29,Player,6
501251,50,Player,7
501251,54,Player,6
501251,56,Player,7
501251,57,Player,7
501251,80,Player,7
501251,82,Player,6
501251,126,Player,7
501251,178,Player,7
501251,187,Player,6
501251,190,Player,6
501251,194,Player,7
501251,199,Player,6
501251,221,Player,7
501251,289,Player,7
501251,292,Player,6
501251,293,Player,6
501252,2,Player,9
501252,8,Player,2
501252,15,Player,2
501252,33,Player,2
501252,35,Player,9
501252,61,Player,9
501252,79,Player,2
501252,81,Player,9
501252,104,Player,9
501252,135,Player,2
501252,153,Player,9
501252,162,Player,2
501252,203,Player,2
501252,244,Player,2
501252,259,Player,9
501252,270,Player,2
501252,288,Player,9
501252,294,Player,9
501253,4,Player,4
501253,14,Player,4
501253,88,Player,4
501253,96,Player,10
501253,100,Player,4
501253,148,Player,4
501253,157,Player,10
501253,167,Player,4
501253,188,Player,4
501253,211,Player,10
501253,234,Player,4
501253,235,Player,10
501253,236,Player,4
501253,253,Player,10
501253,267,Player,10
501253,273,Player,10
501253,295,Player,10
501253,299,Player,10
501253,302,Player,4
501254,6,Player,5
501254,19,Player,3
501254,21,Player,3
501254,23,Player,3
501254,32,Player,5
501254,39,Player,5
501254,52,Player,5
501254,62,Player,3
501254,71,Player,3
501254,85,Player,5
501254,109,Player,3
501254,169,Player,5
501254,185,Player,3
501254,186,Player,3
501254,192,Player,5
501254,196,Player,5
501254,201,Player,3
501254,248,Player,3
501254,266,Player,5
501255,1,Player,10
501255,42,Player,8
501255,65,Player,8
501255,84,Player,8
501255,93,Player,8
501255,94,Player,8
501255,96,Player,10
501255,112,Player,8
501255,131,Player,8
501255,136,Player,8
501255,154,Player,8
501255,157,Player,10
501255,235,Player,10
501255,253,Player,10
501255,258,Player,8
501255,267,Player,10
501255,273,Player,10
501255,295,Player,10
501255,299,Player,10
501256,4,Player,4
501256,14,Player,4
501256,50,Player,7
501256,56,Player,7
501256,57,Player,7
501256,80,Player,7
501256,88,Player,4
501256,100,Player,4
501256,126,Player,7
501256,167,Player,4
501256,178,Player,7
501256,188,Player,4
501256,194,Player,7
501256,221,Player,7
501256,228,Player,4
501256,234,Player,4
501256,236,Player,4
501256,289,Player,7
501256,302,Player,4
501257,6,Player,5
501257,15,Player,2
501257,32,Player,5
501257,33,Player,2
501257,39,Player,5
501257,52,Player,5
501257,75,Player,5
501257,79,Player,2
501257,85,Player,5
501257,110,Player,2
501257,135,Player,2
501257,162,Player,2
501257,169,Player,5
501257,192,Player,5
